CalendarYear,StationName,DayType,Hour,Average_Daily_Station_Alightings,Average_Daily_Station_Boardings
2022,Sapperton Station,Sun/Hol,10:00 to 11:00 AM,39,65
2022,Sapperton Station,Sun/Hol,11:00 AM to 12:00 PM,45,78
2022,Sapperton Station,Sun/Hol,12:00 to 1:00 PM,52,82
2022,Sapperton Station,Sun/Hol,1:00 to 2:00 PM,60,80
2022,Sapperton Station,Sun/Hol,2:00 to 3:00 PM,79,85
2022,Sapperton Station,Sun/Hol,3:00 to 4:00 PM,77,105
2022,Sapperton Station,Sun/Hol,4:00 to 5:00 PM,73,81
2022,Sapperton Station,Sun/Hol,5:00 to 6:00 PM,72,66
2022,Sapperton Station,Sun/Hol,6:00 to 7:00 PM,83,52
2022,Sapperton Station,Sun/Hol,7:00 to 8:00 PM,61,56
2022,Sapperton Station,Sun/Hol,8:00 to 9:00 PM,44,37
2022,Sapperton Station,Sun/Hol,9:00 to 10:00 PM,41,28
2022,Sapperton Station,Sun/Hol,10:00 to 11:00 PM,38,28
2022,Sapperton Station,Sun/Hol,11:00 PM to 12:00 AM,28,24
2022,Scott Road Station,MF,12:00 to 1:00 AM,251,37
2022,Scott Road Station,MF,1:00 to 2:00 AM,99,9
2022,Scott Road Station,MF,2:00 to 3:00 AM,4,1
2022,Scott Road Station,MF,3:00 to 4:00 AM,0,0
2022,Scott Road Station,MF,4:00 to 5:00 AM,0,10
2022,Scott Road Station,MF,5:00 to 6:00 AM,198,377
2022,Scott Road Station,MF,6:00 to 7:00 AM,494,781
2022,Scott Road Station,MF,7:00 to 8:00 AM,456,1015
2022,Scott Road Station,MF,8:00 to 9:00 AM,283,788
2022,Scott Road Station,MF,9:00 to 10:00 AM,197,536
2022,Scott Road Station,MF,10:00 to 11:00 AM,166,406
2022,Scott Road Station,MF,11:00 AM to 12:00 PM,219,401
2022,Scott Road Station,MF,12:00 to 1:00 PM,302,407
2022,Scott Road Station,MF,1:00 to 2:00 PM,332,424
2022,Scott Road Station,MF,2:00 to 3:00 PM,393,464
2022,Scott Road Station,MF,3:00 to 4:00 PM,690,559
2022,Scott Road Station,MF,4:00 to 5:00 PM,840,582
2022,Scott Road Station,MF,5:00 to 6:00 PM,951,506
2022,Scott Road Station,MF,6:00 to 7:00 PM,841,395
2022,Scott Road Station,MF,7:00 to 8:00 PM,592,234
2022,Scott Road Station,MF,8:00 to 9:00 PM,456,178
2022,Scott Road Station,MF,9:00 to 10:00 PM,432,207
2022,Scott Road Station,MF,10:00 to 11:00 PM,363,198
2022,Scott Road Station,MF,11:00 PM to 12:00 AM,338,105
2022,Scott Road Station,Sat,12:00 to 1:00 AM,334,43
2022,Scott Road Station,Sat,1:00 to 2:00 AM,136,12
2022,Scott Road Station,Sat,2:00 to 3:00 AM,1,1
2022,Scott Road Station,Sat,3:00 to 4:00 AM,0,0
2022,Scott Road Station,Sat,4:00 to 5:00 AM,0,0
2022,Scott Road Station,Sat,5:00 to 6:00 AM,0,26
2022,Scott Road Station,Sat,6:00 to 7:00 AM,180,380
2022,Scott Road Station,Sat,7:00 to 8:00 AM,262,468
2022,Scott Road Station,Sat,8:00 to 9:00 AM,207,410
2022,Scott Road Station,Sat,9:00 to 10:00 AM,161,384
2022,Scott Road Station,Sat,10:00 to 11:00 AM,155,377
2022,Scott Road Station,Sat,11:00 AM to 12:00 PM,211,376
2022,Scott Road Station,Sat,12:00 to 1:00 PM,216,424
2022,Scott Road Station,Sat,1:00 to 2:00 PM,256,456
2022,Scott Road Station,Sat,2:00 to 3:00 PM,304,496
2022,Scott Road Station,Sat,3:00 to 4:00 PM,395,454
2022,Scott Road Station,Sat,4:00 to 5:00 PM,487,438
2022,Scott Road Station,Sat,5:00 to 6:00 PM,510,399
2022,Scott Road Station,Sat,6:00 to 7:00 PM,568,400
2022,Scott Road Station,Sat,7:00 to 8:00 PM,520,250
2022,Scott Road Station,Sat,8:00 to 9:00 PM,395,224
2022,Scott Road Station,Sat,9:00 to 10:00 PM,396,235
2022,Scott Road Station,Sat,10:00 to 11:00 PM,439,222
2022,Scott Road Station,Sat,11:00 PM to 12:00 AM,442,108
2022,Scott Road Station,Sun/Hol,12:00 to 1:00 AM,242,21
2022,Scott Road Station,Sun/Hol,1:00 to 2:00 AM,14,1
2022,Scott Road Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Scott Road Station,Sun/Hol,3:00 to 4:00 AM,0,0
2022,Scott Road Station,Sun/Hol,4:00 to 5:00 AM,0,1
2022,Scott Road Station,Sun/Hol,5:00 to 6:00 AM,9,19
2022,Scott Road Station,Sun/Hol,6:00 to 7:00 AM,28,82
2022,Scott Road Station,Sun/Hol,7:00 to 8:00 AM,147,418
2022,Scott Road Station,Sun/Hol,8:00 to 9:00 AM,198,288
2022,Scott Road Station,Sun/Hol,9:00 to 10:00 AM,173,307
2022,Scott Road Station,Sun/Hol,10:00 to 11:00 AM,140,364
2022,Scott Road Station,Sun/Hol,11:00 AM to 12:00 PM,176,341
2022,Scott Road Station,Sun/Hol,12:00 to 1:00 PM,180,362
2022,Scott Road Station,Sun/Hol,1:00 to 2:00 PM,208,397
2022,Scott Road Station,Sun/Hol,2:00 to 3:00 PM,240,431
2022,Scott Road Station,Sun/Hol,3:00 to 4:00 PM,314,376
2022,Scott Road Station,Sun/Hol,4:00 to 5:00 PM,397,327
2022,Scott Road Station,Sun/Hol,5:00 to 6:00 PM,441,284
2022,Scott Road Station,Sun/Hol,6:00 to 7:00 PM,500,293
2022,Scott Road Station,Sun/Hol,7:00 to 8:00 PM,512,211
2022,Scott Road Station,Sun/Hol,8:00 to 9:00 PM,358,187
2022,Scott Road Station,Sun/Hol,9:00 to 10:00 PM,291,197
2022,Scott Road Station,Sun/Hol,10:00 to 11:00 PM,288,165
2022,Scott Road Station,Sun/Hol,11:00 PM to 12:00 AM,333,81
2022,Sea Island Station,MF,12:00 to 1:00 AM,19,9
2022,Sea Island Station,MF,1:00 to 2:00 AM,3,1
2022,Sea Island Station,MF,2:00 to 3:00 AM,0,0
2022,Sea Island Station,MF,3:00 to 4:00 AM,0,0
2022,Sea Island Station,MF,4:00 to 5:00 AM,0,0
2022,Sea Island Station,MF,5:00 to 6:00 AM,18,38
2022,Sea Island Station,MF,6:00 to 7:00 AM,62,64
2022,Sea Island Station,MF,7:00 to 8:00 AM,68,37
2022,Sea Island Station,MF,8:00 to 9:00 AM,84,25
2022,Sea Island Station,MF,9:00 to 10:00 AM,34,33
2022,Sea Island Station,MF,10:00 to 11:00 AM,33,29
2022,Sea Island Station,MF,11:00 AM to 12:00 PM,39,32
2022,Sea Island Station,MF,12:00 to 1:00 PM,41,31
2022,Sea Island Station,MF,1:00 to 2:00 PM,67,38
2022,Sea Island Station,MF,2:00 to 3:00 PM,78,63
2022,Sea Island Station,MF,3:00 to 4:00 PM,73,73
2022,Sea Island Station,MF,4:00 to 5:00 PM,45,77
2022,Sea Island Station,MF,5:00 to 6:00 PM,52,71
2022,Sea Island Station,MF,6:00 to 7:00 PM,24,39
2022,Sea Island Station,MF,7:00 to 8:00 PM,20,33
2022,Sea Island Station,MF,8:00 to 9:00 PM,22,23
2022,Sea Island Station,MF,9:00 to 10:00 PM,24,22
2022,Sea Island Station,MF,10:00 to 11:00 PM,20,31
2022,Sea Island Station,MF,11:00 PM to 12:00 AM,17,17
2022,Sea Island Station,Sat,12:00 to 1:00 AM,11,7
2022,Sea Island Station,Sat,1:00 to 2:00 AM,2,1
2022,Sea Island Station,Sat,2:00 to 3:00 AM,0,0
2022,Sea Island Station,Sat,3:00 to 4:00 AM,0,0
2022,Sea Island Station,Sat,4:00 to 5:00 AM,0,0
2022,Sea Island Station,Sat,5:00 to 6:00 AM,9,34
2022,Sea Island Station,Sat,6:00 to 7:00 AM,28,51
2022,Sea Island Station,Sat,7:00 to 8:00 AM,29,23
2022,Sea Island Station,Sat,8:00 to 9:00 AM,19,13
2022,Sea Island Station,Sat,9:00 to 10:00 AM,20,17
2022,Sea Island Station,Sat,10:00 to 11:00 AM,24,25
2022,Sea Island Station,Sat,11:00 AM to 12:00 PM,29,30
2022,Sea Island Station,Sat,12:00 to 1:00 PM,28,28
2022,Sea Island Station,Sat,1:00 to 2:00 PM,33,29
2022,Sea Island Station,Sat,2:00 to 3:00 PM,48,46
2022,Sea Island Station,Sat,3:00 to 4:00 PM,45,43
2022,Sea Island Station,Sat,4:00 to 5:00 PM,32,32
2022,Sea Island Station,Sat,5:00 to 6:00 PM,35,23
2022,Sea Island Station,Sat,6:00 to 7:00 PM,17,21
2022,Sea Island Station,Sat,7:00 to 8:00 PM,15,12
2022,Sea Island Station,Sat,8:00 to 9:00 PM,21,14
2022,Sea Island Station,Sat,9:00 to 10:00 PM,21,13
2022,Sea Island Station,Sat,10:00 to 11:00 PM,19,10
2022,Sea Island Station,Sat,11:00 PM to 12:00 AM,18,13
2022,Sea Island Station,Sun/Hol,12:00 to 1:00 AM,18,6
2022,Sea Island Station,Sun/Hol,1:00 to 2:00 AM,2,1
2022,Sea Island Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Sea Island Station,Sun/Hol,3:00 to 4:00 AM,0,0
2022,Sea Island Station,Sun/Hol,4:00 to 5:00 AM,0,0
2022,Sea Island Station,Sun/Hol,5:00 to 6:00 AM,9,35
2022,Sea Island Station,Sun/Hol,6:00 to 7:00 AM,22,53
2022,Sea Island Station,Sun/Hol,7:00 to 8:00 AM,22,22
2022,Sea Island Station,Sun/Hol,8:00 to 9:00 AM,18,13
2022,Sea Island Station,Sun/Hol,9:00 to 10:00 AM,17,16
2022,Sea Island Station,Sun/Hol,10:00 to 11:00 AM,32,19
2022,Sea Island Station,Sun/Hol,11:00 AM to 12:00 PM,30,24
2022,Sea Island Station,Sun/Hol,12:00 to 1:00 PM,27,23
2022,Sea Island Station,Sun/Hol,1:00 to 2:00 PM,38,26
2022,Sea Island Station,Sun/Hol,2:00 to 3:00 PM,46,42
2022,Sea Island Station,Sun/Hol,3:00 to 4:00 PM,42,47
2022,Sea Island Station,Sun/Hol,4:00 to 5:00 PM,31,32
2022,Sea Island Station,Sun/Hol,5:00 to 6:00 PM,39,26
2022,Sea Island Station,Sun/Hol,6:00 to 7:00 PM,20,24
2022,Sea Island Station,Sun/Hol,7:00 to 8:00 PM,17,14
2022,Sea Island Station,Sun/Hol,8:00 to 9:00 PM,23,17
2022,Sea Island Station,Sun/Hol,9:00 to 10:00 PM,22,13
2022,Sea Island Station,Sun/Hol,10:00 to 11:00 PM,20,11
2022,Sea Island Station,Sun/Hol,11:00 PM to 12:00 AM,18,13
2022,Sperling-Burnaby Lake Station,MF,12:00 to 1:00 AM,16,5
2022,Sperling-Burnaby Lake Station,MF,1:00 to 2:00 AM,6,2
2022,Sperling-Burnaby Lake Station,MF,2:00 to 3:00 AM,0,0
2022,Sperling-Burnaby Lake Station,MF,3:00 to 4:00 AM,0,0
2022,Sperling-Burnaby Lake Station,MF,4:00 to 5:00 AM,0,0
2022,Sperling-Burnaby Lake Station,MF,5:00 to 6:00 AM,13,32
2022,Sperling-Burnaby Lake Station,MF,6:00 to 7:00 AM,41,92
2022,Sperling-Burnaby Lake Station,MF,7:00 to 8:00 AM,84,140
2022,Sperling-Burnaby Lake Station,MF,8:00 to 9:00 AM,78,150
2022,Sperling-Burnaby Lake Station,MF,9:00 to 10:00 AM,50,98
2022,Sperling-Burnaby Lake Station,MF,10:00 to 11:00 AM,37,71
2022,Sperling-Burnaby Lake Station,MF,11:00 AM to 12:00 PM,37,74
2022,Sperling-Burnaby Lake Station,MF,12:00 to 1:00 PM,47,73
2022,Sperling-Burnaby Lake Station,MF,1:00 to 2:00 PM,56,73
2022,Sperling-Burnaby Lake Station,MF,2:00 to 3:00 PM,73,84
2022,Sperling-Burnaby Lake Station,MF,3:00 to 4:00 PM,110,123
2022,Sperling-Burnaby Lake Station,MF,4:00 to 5:00 PM,139,132
2022,Sperling-Burnaby Lake Station,MF,5:00 to 6:00 PM,163,115
2022,Sperling-Burnaby Lake Station,MF,6:00 to 7:00 PM,122,72
2022,Sperling-Burnaby Lake Station,MF,7:00 to 8:00 PM,76,43
2022,Sperling-Burnaby Lake Station,MF,8:00 to 9:00 PM,60,34
2022,Sperling-Burnaby Lake Station,MF,9:00 to 10:00 PM,52,26
2022,Sperling-Burnaby Lake Station,MF,10:00 to 11:00 PM,46,21
2022,Sperling-Burnaby Lake Station,MF,11:00 PM to 12:00 AM,33,14
2022,Sperling-Burnaby Lake Station,Sat,12:00 to 1:00 AM,32,7
2022,Sperling-Burnaby Lake Station,Sat,1:00 to 2:00 AM,11,2
2022,Sperling-Burnaby Lake Station,Sat,2:00 to 3:00 AM,0,0
2022,Sperling-Burnaby Lake Station,Sat,3:00 to 4:00 AM,0,0
2022,Sperling-Burnaby Lake Station,Sat,5:00 to 6:00 AM,0,0
2022,Sperling-Burnaby Lake Station,Sat,6:00 to 7:00 AM,7,20
2022,Sperling-Burnaby Lake Station,Sat,7:00 to 8:00 AM,22,37
2022,Sperling-Burnaby Lake Station,Sat,8:00 to 9:00 AM,22,57
2022,Sperling-Burnaby Lake Station,Sat,9:00 to 10:00 AM,31,70
2022,Sperling-Burnaby Lake Station,Sat,10:00 to 11:00 AM,34,75
2022,Sperling-Burnaby Lake Station,Sat,11:00 AM to 12:00 PM,40,84
2022,Sperling-Burnaby Lake Station,Sat,12:00 to 1:00 PM,50,86
2022,Sperling-Burnaby Lake Station,Sat,1:00 to 2:00 PM,57,89
2022,Sperling-Burnaby Lake Station,Sat,2:00 to 3:00 PM,68,87
2022,Sperling-Burnaby Lake Station,Sat,3:00 to 4:00 PM,77,88
2022,Sperling-Burnaby Lake Station,Sat,4:00 to 5:00 PM,86,86
2022,Sperling-Burnaby Lake Station,Sat,5:00 to 6:00 PM,86,76
2022,Sperling-Burnaby Lake Station,Sat,6:00 to 7:00 PM,83,62
2022,Sperling-Burnaby Lake Station,Sat,7:00 to 8:00 PM,67,50
2022,Sperling-Burnaby Lake Station,Sat,8:00 to 9:00 PM,50,37
2022,Sperling-Burnaby Lake Station,Sat,9:00 to 10:00 PM,51,29
2022,Sperling-Burnaby Lake Station,Sat,10:00 to 11:00 PM,55,25
2022,Sperling-Burnaby Lake Station,Sat,11:00 PM to 12:00 AM,39,14
2022,Sperling-Burnaby Lake Station,Sun/Hol,12:00 to 1:00 AM,12,4
2022,Sperling-Burnaby Lake Station,Sun/Hol,1:00 to 2:00 AM,1,0
2022,Sperling-Burnaby Lake Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Sperling-Burnaby Lake Station,Sun/Hol,4:00 to 5:00 AM,0,0
2022,Sperling-Burnaby Lake Station,Sun/Hol,5:00 to 6:00 AM,0,2
2022,Sperling-Burnaby Lake Station,Sun/Hol,6:00 to 7:00 AM,2,5
2022,Sperling-Burnaby Lake Station,Sun/Hol,7:00 to 8:00 AM,11,27
2022,Sperling-Burnaby Lake Station,Sun/Hol,8:00 to 9:00 AM,21,37
2022,Sperling-Burnaby Lake Station,Sun/Hol,9:00 to 10:00 AM,21,53
2022,Sperling-Burnaby Lake Station,Sun/Hol,10:00 to 11:00 AM,29,64
2022,Sperling-Burnaby Lake Station,Sun/Hol,11:00 AM to 12:00 PM,32,69
2022,Sperling-Burnaby Lake Station,Sun/Hol,12:00 to 1:00 PM,36,70
2022,Sperling-Burnaby Lake Station,Sun/Hol,1:00 to 2:00 PM,48,72
2022,Sperling-Burnaby Lake Station,Sun/Hol,2:00 to 3:00 PM,51,70
2022,Sperling-Burnaby Lake Station,Sun/Hol,3:00 to 4:00 PM,57,70
2022,Sperling-Burnaby Lake Station,Sun/Hol,4:00 to 5:00 PM,63,65
2022,Sperling-Burnaby Lake Station,Sun/Hol,5:00 to 6:00 PM,71,54
2022,Sperling-Burnaby Lake Station,Sun/Hol,6:00 to 7:00 PM,69,46
2022,Sperling-Burnaby Lake Station,Sun/Hol,7:00 to 8:00 PM,59,33
2022,Sperling-Burnaby Lake Station,Sun/Hol,8:00 to 9:00 PM,45,25
2022,Sperling-Burnaby Lake Station,Sun/Hol,9:00 to 10:00 PM,44,24
2022,Sperling-Burnaby Lake Station,Sun/Hol,10:00 to 11:00 PM,39,17
2022,Sperling-Burnaby Lake Station,Sun/Hol,11:00 PM to 12:00 AM,28,11
2022,Stadium-Chinatown Station,MF,12:00 to 1:00 AM,40,173
2022,Stadium-Chinatown Station,MF,1:00 to 2:00 AM,11,39
2022,Stadium-Chinatown Station,MF,2:00 to 3:00 AM,0,0
2022,Stadium-Chinatown Station,MF,3:00 to 4:00 AM,0,0
2022,Stadium-Chinatown Station,MF,4:00 to 5:00 AM,0,0
2022,Stadium-Chinatown Station,MF,5:00 to 6:00 AM,79,74
2022,Stadium-Chinatown Station,MF,6:00 to 7:00 AM,454,246
2022,Stadium-Chinatown Station,MF,7:00 to 8:00 AM,687,283
2022,Stadium-Chinatown Station,MF,8:00 to 9:00 AM,1199,305
2022,Stadium-Chinatown Station,MF,9:00 to 10:00 AM,793,242
2022,Stadium-Chinatown Station,MF,10:00 to 11:00 AM,529,258
2022,Stadium-Chinatown Station,MF,11:00 AM to 12:00 PM,569,338
2022,Stadium-Chinatown Station,MF,12:00 to 1:00 PM,637,462
2022,Stadium-Chinatown Station,MF,1:00 to 2:00 PM,590,555
2022,Stadium-Chinatown Station,MF,2:00 to 3:00 PM,609,655
2022,Stadium-Chinatown Station,MF,3:00 to 4:00 PM,704,902
2022,Stadium-Chinatown Station,MF,4:00 to 5:00 PM,883,1153
2022,Stadium-Chinatown Station,MF,5:00 to 6:00 PM,960,1160
2022,Stadium-Chinatown Station,MF,6:00 to 7:00 PM,964,853
2022,Stadium-Chinatown Station,MF,7:00 to 8:00 PM,590,620
2022,Stadium-Chinatown Station,MF,8:00 to 9:00 PM,282,522
2022,Stadium-Chinatown Station,MF,9:00 to 10:00 PM,201,695
2022,Stadium-Chinatown Station,MF,10:00 to 11:00 PM,169,635
2022,Stadium-Chinatown Station,MF,11:00 PM to 12:00 AM,98,438
2022,Stadium-Chinatown Station,Sat,12:00 to 1:00 AM,85,324
2022,Stadium-Chinatown Station,Sat,1:00 to 2:00 AM,18,87
2022,Stadium-Chinatown Station,Sat,2:00 to 3:00 AM,0,0
2022,Stadium-Chinatown Station,Sat,3:00 to 4:00 AM,0,0
2022,Stadium-Chinatown Station,Sat,4:00 to 5:00 AM,0,0
2022,Stadium-Chinatown Station,Sat,5:00 to 6:00 AM,0,0
2022,Stadium-Chinatown Station,Sat,6:00 to 7:00 AM,109,55
2022,Stadium-Chinatown Station,Sat,7:00 to 8:00 AM,295,151
2022,Stadium-Chinatown Station,Sat,8:00 to 9:00 AM,448,153
2022,Stadium-Chinatown Station,Sat,9:00 to 10:00 AM,532,206
2022,Stadium-Chinatown Station,Sat,10:00 to 11:00 AM,576,298
2022,Stadium-Chinatown Station,Sat,11:00 AM to 12:00 PM,663,385
2022,Stadium-Chinatown Station,Sat,12:00 to 1:00 PM,715,490
2022,Stadium-Chinatown Station,Sat,1:00 to 2:00 PM,785,568
2022,Stadium-Chinatown Station,Sat,2:00 to 3:00 PM,882,657
2022,Stadium-Chinatown Station,Sat,3:00 to 4:00 PM,986,770
2022,Stadium-Chinatown Station,Sat,4:00 to 5:00 PM,1064,836
2022,Stadium-Chinatown Station,Sat,5:00 to 6:00 PM,1125,854
2022,Stadium-Chinatown Station,Sat,6:00 to 7:00 PM,1390,844
2022,Stadium-Chinatown Station,Sat,7:00 to 8:00 PM,861,553
2022,Stadium-Chinatown Station,Sat,8:00 to 9:00 PM,415,451
2022,Stadium-Chinatown Station,Sat,9:00 to 10:00 PM,318,1179
2022,Stadium-Chinatown Station,Sat,10:00 to 11:00 PM,274,1101
2022,Stadium-Chinatown Station,Sat,11:00 PM to 12:00 AM,156,696
2022,Stadium-Chinatown Station,Sun/Hol,12:00 to 1:00 AM,21,74
2022,Stadium-Chinatown Station,Sun/Hol,1:00 to 2:00 AM,1,4
2022,Stadium-Chinatown Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Stadium-Chinatown Station,Sun/Hol,4:00 to 5:00 AM,0,0
2022,Stadium-Chinatown Station,Sun/Hol,5:00 to 6:00 AM,4,4
2022,Stadium-Chinatown Station,Sun/Hol,6:00 to 7:00 AM,15,12
2022,Stadium-Chinatown Station,Sun/Hol,7:00 to 8:00 AM,199,85
2022,Stadium-Chinatown Station,Sun/Hol,8:00 to 9:00 AM,277,125
2022,Stadium-Chinatown Station,Sun/Hol,9:00 to 10:00 AM,370,165
2022,Stadium-Chinatown Station,Sun/Hol,10:00 to 11:00 AM,483,262
2022,Stadium-Chinatown Station,Sun/Hol,11:00 AM to 12:00 PM,538,345
2022,Stadium-Chinatown Station,Sun/Hol,12:00 to 1:00 PM,668,399
2022,Stadium-Chinatown Station,Sun/Hol,1:00 to 2:00 PM,636,457
2022,Stadium-Chinatown Station,Sun/Hol,2:00 to 3:00 PM,666,524
2022,Stadium-Chinatown Station,Sun/Hol,3:00 to 4:00 PM,701,664
2022,Stadium-Chinatown Station,Sun/Hol,4:00 to 5:00 PM,694,745
2022,Stadium-Chinatown Station,Sun/Hol,5:00 to 6:00 PM,642,668
2022,Stadium-Chinatown Station,Sun/Hol,6:00 to 7:00 PM,627,609
2022,Stadium-Chinatown Station,Sun/Hol,7:00 to 8:00 PM,413,473
2022,Stadium-Chinatown Station,Sun/Hol,8:00 to 9:00 PM,221,346
2022,Stadium-Chinatown Station,Sun/Hol,9:00 to 10:00 PM,165,476
2022,Stadium-Chinatown Station,Sun/Hol,10:00 to 11:00 PM,152,484
2022,Stadium-Chinatown Station,Sun/Hol,11:00 PM to 12:00 AM,90,428
2022,Surrey Central Station,MF,12:00 to 1:00 AM,384,39
2022,Surrey Central Station,MF,1:00 to 2:00 AM,137,9
2022,Surrey Central Station,MF,2:00 to 3:00 AM,6,1
2022,Surrey Central Station,MF,3:00 to 4:00 AM,0,0
2022,Surrey Central Station,MF,4:00 to 5:00 AM,0,60
2022,Surrey Central Station,MF,5:00 to 6:00 AM,103,564
2022,Surrey Central Station,MF,6:00 to 7:00 AM,555,1019
2022,Surrey Central Station,MF,7:00 to 8:00 AM,738,1271
2022,Surrey Central Station,MF,8:00 to 9:00 AM,677,953
2022,Surrey Central Station,MF,9:00 to 10:00 AM,456,713
2022,Surrey Central Station,MF,10:00 to 11:00 AM,435,554
2022,Surrey Central Station,MF,11:00 AM to 12:00 PM,458,608
2022,Surrey Central Station,MF,12:00 to 1:00 PM,614,656
2022,Surrey Central Station,MF,1:00 to 2:00 PM,680,684
2022,Surrey Central Station,MF,2:00 to 3:00 PM,861,671
2022,Surrey Central Station,MF,3:00 to 4:00 PM,1360,778
2022,Surrey Central Station,MF,4:00 to 5:00 PM,1811,810
2022,Surrey Central Station,MF,5:00 to 6:00 PM,1974,693
2022,Surrey Central Station,MF,6:00 to 7:00 PM,1696,545
2022,Surrey Central Station,MF,7:00 to 8:00 PM,1126,398
2022,Surrey Central Station,MF,8:00 to 9:00 PM,855,299
2022,Surrey Central Station,MF,9:00 to 10:00 PM,793,289
2022,Surrey Central Station,MF,10:00 to 11:00 PM,607,180
2022,Surrey Central Station,MF,11:00 PM to 12:00 AM,557,79
2022,Surrey Central Station,Sat,12:00 to 1:00 AM,470,48
2022,Surrey Central Station,Sat,1:00 to 2:00 AM,195,11
2022,Surrey Central Station,Sat,2:00 to 3:00 AM,2,1
2022,Surrey Central Station,Sat,3:00 to 4:00 AM,0,0
2022,Surrey Central Station,Sat,4:00 to 5:00 AM,0,0
2022,Surrey Central Station,Sat,5:00 to 6:00 AM,0,26
2022,Surrey Central Station,Sat,6:00 to 7:00 AM,150,566
2022,Surrey Central Station,Sat,7:00 to 8:00 AM,481,597
2022,Surrey Central Station,Sat,8:00 to 9:00 AM,471,537
2022,Surrey Central Station,Sat,9:00 to 10:00 AM,382,534
2022,Surrey Central Station,Sat,10:00 to 11:00 AM,383,553
2022,Surrey Central Station,Sat,11:00 AM to 12:00 PM,450,595
2022,Surrey Central Station,Sat,12:00 to 1:00 PM,558,664
2022,Surrey Central Station,Sat,1:00 to 2:00 PM,642,749
2022,Surrey Central Station,Sat,2:00 to 3:00 PM,709,745
2022,Surrey Central Station,Sat,3:00 to 4:00 PM,901,668
2022,Surrey Central Station,Sat,4:00 to 5:00 PM,1110,618
2022,Surrey Central Station,Sat,5:00 to 6:00 PM,1126,543
2022,Surrey Central Station,Sat,6:00 to 7:00 PM,1144,510
2022,Surrey Central Station,Sat,7:00 to 8:00 PM,949,418
2022,Surrey Central Station,Sat,8:00 to 9:00 PM,816,333
2022,Surrey Central Station,Sat,9:00 to 10:00 PM,711,345
2022,Surrey Central Station,Sat,10:00 to 11:00 PM,643,207
2022,Surrey Central Station,Sat,11:00 PM to 12:00 AM,663,116
2022,Surrey Central Station,Sun/Hol,12:00 to 1:00 AM,338,21
2022,Surrey Central Station,Sun/Hol,1:00 to 2:00 AM,22,2
2022,Surrey Central Station,Sun/Hol,2:00 to 3:00 AM,0,0
2022,Surrey Central Station,Sun/Hol,3:00 to 4:00 AM,0,0
2022,Surrey Central Station,Sun/Hol,4:00 to 5:00 AM,0,3
2022,Surrey Central Station,Sun/Hol,5:00 to 6:00 AM,5,27
2022,Surrey Central Station,Sun/Hol,6:00 to 7:00 AM,27,169
2022,Surrey Central Station,Sun/Hol,7:00 to 8:00 AM,243,514
2022,Surrey Central Station,Sun/Hol,8:00 to 9:00 AM,397,385
2022,Surrey Central Station,Sun/Hol,9:00 to 10:00 AM,330,426
2022,Surrey Central Station,Sun/Hol,10:00 to 11:00 AM,325,484
2022,Surrey Central Station,Sun/Hol,11:00 AM to 12:00 PM,359,485
2022,Surrey Central Station,Sun/Hol,12:00 to 1:00 PM,423,552
2022,Surrey Central Station,Sun/Hol,1:00 to 2:00 PM,482,628
2022,Surrey Central Station,Sun/Hol,2:00 to 3:00 PM,561,614
2022,Surrey Central Station,Sun/Hol,3:00 to 4:00 PM,714,544
2022,Surrey Central Station,Sun/Hol,4:00 to 5:00 PM,872,481
2022,Surrey Central Station,Sun/Hol,5:00 to 6:00 PM,929,431
2022,Surrey Central Station,Sun/Hol,6:00 to 7:00 PM,972,423
2022,Surrey Central Station,Sun/Hol,7:00 to 8:00 PM,910,326
2022,Surrey Central Station,Sun/Hol,8:00 to 9:00 PM,719,254
2022,Surrey Central Station,Sun/Hol,9:00 to 10:00 PM,546,251
2022,Surrey Central Station,Sun/Hol,10:00 to 11:00 PM,484,167
2022,Surrey Central Station,Sun/Hol,11:00 PM to 12:00 AM,509,80
2022,Templeton Station,MF,12:00 to 1:00 AM,59,35
2022,Templeton Station,MF,1:00 to 2:00 AM,12,1
2022,Templeton Station,MF,2:00 to 3:00 AM,0,0
2022,Templeton Station,MF,3:00 to 4:00 AM,0,0
2022,Templeton Station,MF,4:00 to 5:00 AM,0,3
2022,Templeton Station,MF,5:00 to 6:00 AM,16,96
2022,Templeton Station,MF,6:00 to 7:00 AM,49,176
2022,Templeton Station,MF,7:00 to 8:00 AM,85,162
2022,Templeton Station,MF,8:00 to 9:00 AM,73,148
2022,Templeton Station,MF,9:00 to 10:00 AM,116,133
2022,Templeton Station,MF,10:00 to 11:00 AM,142,115
2022,Templeton Station,MF,11:00 AM to 12:00 PM,171,128
2022,Templeton Station,MF,12:00 to 1:00 PM,205,125
2022,Templeton Station,MF,1:00 to 2:00 PM,226,163
2022,Templeton Station,MF,2:00 to 3:00 PM,266,180
2022,Templeton Station,MF,3:00 to 4:00 PM,316,202
2022,Templeton Station,MF,4:00 to 5:00 PM,256,240
2022,Templeton Station,MF,5:00 to 6:00 PM,220,208
2022,Templeton Station,MF,6:00 to 7:00 PM,178,180
